Country,Year,Liver,Kidney,TBL,Melanoma,Leukemia,Breast,Prostate,Thyroid,Bladder,Uterine ,Ovarian ,Cervical ,NHlymphoma ,Pancreatic,CR,Electricity_Access,C02_Damage,NR_Depletion,Forest_Depletion,Emission_Damage,Expenditure,GDP,Continent,Final_Expenditure,Inflation,Renewable_Energy,C02_Annual,Income,Life_Expectancty,Population,Regime,Rural,NR_Rents,Urban,Regions
63,2009,22699,5204,57234,1323,27892,50375,20774,5060,9332,4403,12717,33491,17966,16953,45526,75.0,3.608013928,1.568697046,0.222384268,1.414895659,67.41955589,1341890000000.0,1,11.45966742,10.88235294,42.10749817,1612.515,2,66.244,1217726217.0,2,69.413,3.38399343121906,30.587,0
63,2010,23700,5460,59637,1387,28185,53902,21320,5270,9608,4548,13267,34821,18884,17785,47111,76.3,2.957649947,2.145552211,0.323129389,1.391411706,65.73246563,1675620000000.0,1,11.00760787,11.98938992,41.1128006,1678.479,2,66.693,1234281163.0,2,69.07,4.44301427940086,30.93,0
63,2011,24806,5744,62669,1457,29076,57106,22421,5462,10133,4826,13921,35888,19841,18869,49504,67.6,3.023935661,2.481345361,0.300803102,1.417334218,67.29167441,1823050000000.0,1,11.08446159,8.858360966,40.57720184,1766.065,2,67.13,1250287939.0,2,68.724,5.30681514655441,31.276,0
63,2012,25115,5949,65669,1474,29356,58482,23004,5602,10429,5142,15035,36238,20449,20653,52588,79.9,3.455380836,1.87542811,0.263661773,1.441467666,67.14481002,1827640000000.0,1,10.68385623,9.312445605,39.34609985,1941.313,2,67.545,1265780243.0,2,68.366,4.00966988392625,31.634,0
63,2013,25939,6203,68547,1530,29506,62597,24429,5818,10937,5360,16038,38076,21195,22463,56575,80.73804474,3.586162415,1.742670389,0.237669036,1.414685782,67.94092623,1856720000000.0,1,10.29516014,11.06367478,38.18289948,2033.412,2,67.931,1280842119.0,2,67.997,3.62761867112659,32.003,0
63,2014,26136,6436,70592,1554,29565,66099,25438,5838,11419,5613,17046,39591,21568,24009,59921,83.58521271,3.719519265,1.351875308,0.226748035,1.325980997,68.56857391,2039130000000.0,1,10.44085681,6.649500151,36.05379868,2184.432,2,68.286,1295600768.0,2,67.616,2.79377545887555,32.384,0
63,2015,27431,6921,74116,1631,30519,71842,26561,6107,12028,6042,18188,42118,22674,26115,63940,88.0,3.907513903,0.826310494,0.252644804,1.269555397,69.43557179,2103590000000.0,1,10.42829071,4.906973441,34.39590073,2253.429,2,68.607,1310152392.0,2,67.223,1.76417269573507,32.777,0
63,2016,28189,7350,77981,1681,30919,75080,27664,6339,12589,6304,19280,43147,23654,28048,67623,89.53488159,3.843412354,0.796866403,0.258905309,1.190331427,69.60382931,2294800000000.0,1,10.30854807,4.948216341,33.56290054,2392.36,2,68.897,1324517250.0,2,66.818,1.72964528309556,33.182,0
63,2017,28930,7689,81071,1730,31437,77412,28848,6549,13129,6501,20235,43778,24541,29499,70820,92.45683289,3.653628692,0.819525612,0.176222699,1.12149814,69.49234863,2651470000000.0,1,10.76719895,3.328173375,32.21210098,2456.848,2,69.165,1338676779.0,2,66.4,1.96266642728762,33.6,0
63,2018,29844,8157,85262,1803,32840,80534,30710,6832,13891,6780,21320,44615,26023,31554,75206,95.19329834,3.940966621,0.990538522,0.128053037,1.12149814,70.2055894,2701110000000.0,1,10.78854283,3.945068664,31.68919945,2591.324,2,69.416,1352642283.0,2,65.97,2.23321722000001,34.03,0
64,2000,3333,1225,25758,299,9132,16452,5331,1186,1732,2088,2900,6967,3349,3896,14037,86.3,3.174163391,7.519279716,0.0,0.99509493,68.18236602,165021000000.0,1,6.531994973,3.68861916,45.62469864,265.803,1,,,2,57.998,,,1
64,2001,3369,1279,26428,307,9233,16992,5570,1229,1764,2153,3015,7137,3447,4082,14670,86.26,3.70318779,5.594517063,0.0,0.90063126,70.03922076,160447000000.0,1,6.88905937,11.50011488,44.32899857,297.53,1,66.037,214427419.0,2,57.217,8.1473020307562,42.783,1
64,2002,3410,1338,27159,316,9310,17445,5823,1270,1806,2208,3137,7268,3545,4303,15298,87.6,3.256460264,4.368918879,0.0,0.836755471,74.87969537,195661000000.0,1,7.257458338,11.90011757,44.6576004,307.361,1,66.321,217357790.0,2,56.432,6.4756750510845,43.568,1
64,2003,3486,1398,27966,325,9368,17932,6086,1313,1854,2268,3274,7411,3642,4549,15940,87.94,2.945079228,4.14326808,0.0,0.823147844,76.26750618,234772000000.0,1,8.129486264,6.757317194,43.0,316.655,2,66.631,220309473.0,2,55.644,6.35404386961542,44.356,1
64,2004,3573,1463,28907,334,9411,18441,6358,1355,1908,2327,3401,7551,3743,4812,16625,89.01,3.036237714,5.42877547,0.0,0.819239605,75.09034987,256837000000.0,1,8.321868006,6.064059885,41.45510101,339.848,2,66.969,223285666.0,2,54.851,8.36658703103989,45.149,1
64,2005,3670,1536,29980,344,9453,19008,6646,1402,1971,2392,3543,7705,3851,5102,17385,85.42111206,2.921756688,6.790490358,0.0,0.798980945,72.47199788,285869000000.0,1,8.109507721,10.45319842,41.57320023,343.336,2,67.334,226289468.0,2,54.058,9.7319524486137,45.942,1
64,2006,3773,1612,31121,354,9495,19584,6965,1448,2041,2460,3690,7833,3961,5401,18142,90.62,2.420131523,6.223230868,0.0,0.787129861,71.29622551,364571000000.0,1,8.627168802,13.1086721,40.06539917,346.443,2,67.717,229318262.0,2,53.262,9.29136217807939,46.738,1
64,2007,3862,1699,32388,364,9588,19896,7272,1497,2119,2528,3857,7957,4089,5725,18969,91.1,2.32872235,6.306531282,0.0,0.776428103,71.88915922,432217000000.0,1,8.346469679,6.406562813,40.01380157,376.865,2,68.105,232374239.0,2,52.465,9.90886362597329,47.535,1
64,2008,3800,1783,33540,373,9662,20621,7567,1535,2190,2577,3999,8024,4208,6029,19736,92.73,2.267636934,6.695037435,0.0,0.75818959,69.04503365,510229000000.0,1,8.42378092,10.22666455,41.12210083,417.562,2,68.485,235469755.0,2,51.665,11.2953384308873,48.335,1
64,2009,3771,1866,34723,382,9726,21285,7850,1572,2261,2626,4143,8071,4333,6341,20535,93.55,2.366298633,4.027465791,0.0,0.752214986,68.29193446,539580000000.0,1,9.589178147,4.38641555,38.1792984,447.099,2,68.853,238620554.0,2,50.866,6.68871156520045,49.134,1
64,2010,3784,1952,35895,389,9736,21833,8151,1607,2333,2669,4289,8095,4447,6663,21308,94.15,1.665477501,4.195724752,0.0,0.72258508,65.22309079,755094000000.0,1,9.005914993,5.134204008,34.81129837,428.174,2,69.205,241834226.0,2,50.086,7.0703806153192,49.914,1
64,2011,3844,2049,37308,400,9807,22602,8562,1649,2427,2725,4461,8145,4594,7034,22233,94.83,1.750453648,4.968962179,0.0,0.698342544,64.48203372,892969000000.0,1,9.05867718,5.35604779,30.91900063,508.073,2,69.542,245115988.0,2,49.405,8.39739125507616,50.595,1
64,2012,3950,2142,38631,409,9896,22989,8896,1689,2508,2786,4637,8194,4736,7395,23128,96.0,1.844120111,3.709363395,0.0,0.683597452,65.63803486,917870000000.0,1,9.248788371,4.279499996,28.78479958,526.383,2,69.866,248451714.0,2,48.724,6.04898183389186,51.276,1
64,2013,4050,2242,39892,417,9987,23574,9184,1728,2588,2847,4830,8244,4876,7792,24015,96.46425831,1.514860592,3.308080828,0.0,0.663068026,66.34718232,912524000000.0,1,9.517719963,6.412513302,29.70249939,411.191,2,70.179,251805314.0,2,48.045,5.51888492440524,51.955,1
64,2014,4132,2333,41095,424,10047,24085,9495,1762,2667,2899,5004,8267,5000,8164,24848,97.01,1.445982622,2.773960097,0.0,0.645514724,66.5641423,890815000000.0,1,9.425025719,6.394925408,28.31889915,416.823,2,70.481,255128076.0,2,47.365,4.76523444331386,52.635,1
64,2015,4235,2428,42478,433,10118,24249,9801,1801,2752,2962,5214,8316,5136,8557,25756,97.53736744,2.141862752,1.650661598,0.0,0.630847159,67.19943167,860854000000.0,1,9.74941377,6.363121131,26.95190048,507.012,2,70.768,258383257.0,2,46.687,3.11690182932252,53.313,1
64,2016,4346,2537,44140,444,10193,24804,10206,1847,2853,3036,5444,8397,5295,9029,26837,97.62,2.243017853,1.383614014,0.0,0.593157433,67.3546109,931877000000.0,1,9.52781009,3.525805157,27.83480072,568.194,2,71.035,261556386.0,2,46.011,2.6265291352865,53.989,1
64,2017,4463,2653,45833,455,10324,25396,10569,1898,2949,3112,5664,8489,5470,9516,27917,98.14,2.181155105,1.686334756,0.0,0.576168474,66.39614413,1015620000000.0,1,9.120571152,3.80879807,25.43280029,531.012,2,71.282,264650969.0,2,45.341,3.09656982543465,54.659,1
64,2018,4595,2781,47611,467,10473,25943,10995,1947,3055,3194,5890,8601,5655,10052,29097,98.51,2.273700403,2.521512898,0.0,0.576168474,66.00112744,1042270000000.0,1,9.021231804,3.198346416,20.86389923,576.584,2,71.509,267670549.0,2,44.675,4.46361302801468,55.325,1
65,2000,479,146,1558,30,1302,1278,363,59,481,78,157,165,447,333,686,,,,,,25.3791874,48364250944.0,1,11.83871535,4.978962132,0.343400002,71.715,2,,,0,31.504,,,4
65,2001,495,153,1625,30,1320,1333,375,62,500,81,166,168,461,354,720,,,,,,35.36926448,36176430129.0,1,15.70629256,16.3740815,0.332899988,84.556,2,68.983,24208178.0,0,31.45,,68.55,4
65,2002,511,161,1690,31,1343,1391,386,64,520,85,176,172,475,375,753,,,,,,43.5770827,32928454672.0,1,19.306199,19.3166946,0.300300002,86.321,2,68.827,24931922.0,0,31.396,,68.604,4
65,2003,532,168,1750,32,1379,1454,399,68,542,89,187,178,490,393,781,,,,,,58.29858461,21921569479.0,1,12.27479534,33.6162106,0.333700001,90.787,2,68.636,25644503.0,0,31.342,,68.658,4
65,2004,545,177,1808,33,1395,1508,406,70,555,93,198,182,505,418,814,,6.853871745,10.92074877,0.0,0.710241563,62.26635982,36627901762.0,1,25.56373683,26.96190682,0.334199995,113.635,2,68.437,26313838.0,0,31.288,65.9252598916388,68.712,4
65,2005,559,185,1858,34,1401,1556,415,73,568,97,208,184,517,442,843,,5.806218831,11.32768284,0.0,0.690459027,57.4929431,49954890353.0,1,19.96827339,36.95948092,2.278300047,112.98,2,68.266,26922279.0,1,31.234,66.6900181561277,68.766,4
65,2006,575,193,1913,34,1405,1616,421,75,578,100,220,186,530,471,874,97.62211156,3.924874801,11.24822866,0.0,0.600575228,52.84221648,65140147197.0,1,15.67609018,53.23096291,2.528599977,98.181,2,68.157,27448124.0,1,31.181,64.8589951947239,68.819,4
65,2007,595,202,2000,35,1422,1704,439,78,603,105,233,192,552,499,918,98.1,1.861709828,9.47475677,0.0,0.593142819,57.27336722,88837055195.0,1,18.7262408,-10.06749258,2.004800081,61.492,2,68.13,27911242.0,1,31.127,53.5209191783536,68.873,4
65,2008,675,219,2168,37,1478,1798,468,86,650,119,253,204,550,550,987,97.96062469,1.848377349,10.53418884,0.0,0.553454895,47.90957688,131614000000.0,1,16.64638706,12.66285283,1.153499961,92.167,2,68.19,28385739.0,1,31.073,55.5353454734965,68.927,4
65,2009,685,226,2265,37,1453,1855,490,89,678,120,268,211,567,579,1036,98.09731293,2.509106178,7.297294244,0.0,0.602831838,73.3095581,111658000000.0,1,21.06329271,6.873615472,1.208699942,103.489,2,68.34,28973157.0,1,31.02,38.6099117672037,68.98,4
65,2010,761,242,2439,38,1512,1961,527,97,739,132,290,223,568,633,1099,98.25507355,2.287978668,8.277839941,0.0,0.638744959,63.36182582,138517000000.0,1,18.91884485,2.877747253,1.677299976,110.985,2,68.567,29741977.0,1,30.897,42.7269460969703,69.103,4
65,2011,833,260,2632,39,1571,2085,553,105,793,142,313,234,578,696,1173,98.0,2.204228072,10.82383553,0.0,0.644978248,54.76316159,185750000000.0,1,19.67303978,5.801455371,1.061499953,135.274,2,68.848,30725305.0,1,30.732,50.5239116793027,69.268,4
65,2012,952,284,2878,40,1640,2211,577,116,860,163,338,247,557,773,1244,99.3,2.190257973,9.604933611,0.0,0.601178395,56.42951043,218002000000.0,1,16.58316567,6.089096416,1.241099954,152.815,3,69.148,31890012.0,1,30.568,49.1889314496851,69.432,4
65,2013,1096,312,3125,41,1715,2339,611,129,939,187,365,261,537,863,1321,98.84931946,2.286941341,9.114726307,0.0,0.594608504,56.08899227,234638000000.0,1,17.45537994,1.879498007,1.351999998,163.677,3,69.437,33157061.0,1,30.405,44.8602430854164,69.595,4
65,2014,1189,329,3301,42,1751,2446,646,139,1002,204,391,274,535,947,1390,99.09417725,2.406552243,10.06567845,0.0,0.593544768,60.06893689,228416000000.0,1,18.00263662,2.235974079,0.908299983,165.151,3,69.7,34411949.0,1,30.242,44.5976821989226,69.758,4
65,2015,1201,342,3459,43,1758,2541,659,140,1025,207,410,277,550,1011,1449,99.35511017,3.304314662,8.945730692,0.0,0.601249815,74.34515334,166774000000.0,1,18.66609857,1.393330288,0.803900003,165.646,3,69.929,35572269.0,1,30.079,34.2467187028861,69.921,4
65,2016,1215,358,3625,44,1782,2651,675,143,1053,212,432,283,566,1083,1521,99.65268707,3.945920025,8.774635731,0.0,0.546436601,75.2222724,166602000000.0,1,18.38922825,0.556521397,0.918299973,194.361,3,70.122,36610632.0,1,29.906,30.4606795888399,70.094,4
65,2017,1235,376,3787,45,1813,2760,707,147,1092,216,454,289,586,1153,1593,99.83660889,3.721341991,10.4560976,0.0,0.563032242,66.54259777,190644000000.0,1,16.01221488,0.184058899,0.556400001,208.713,3,70.294,37552789.0,1,29.722,36.2850448954654,70.278,4
65,2018,1289,403,3996,48,1853,2895,785,153,1180,224,478,298,614,1240,1690,99.9,3.5263066,12.91270634,0.0,0.563032242,63.64303436,212272000000.0,1,17.0087562,0.367441489,0.477299988,211.27,3,70.454,38433604.0,1,29.527,45.0348600726527,70.473,4
66,2000,103,173,1709,94,273,707,600,21,183,59,248,85,282,448,1063,100.0,0.879487103,0.055465337,0.0,0.073726055,61.62448178,99871239174.0,2,14.68242465,5.5907173,2.030299902,45.249,0,,,3,40.845,,,2
66,2001,108,178,1699,95,272,700,606,21,179,60,255,84,277,446,1044,100.0,0.916418214,0.031365205,0.0,0.067448622,60.93704982,109181000000.0,2,15.35506205,4.872904873,1.965899944,47.607,0,77.1341463414634,3866243.0,3,40.601,0.0626274604242033,59.399,2
66,2002,115,186,1731,100,273,686,605,21,179,60,261,84,273,454,1043,100.0,0.815539491,0.022035785,0.0,0.06315582,60.34595872,127947000000.0,2,15.78966252,4.614733277,2.239799976,46.082,0,77.6341463414634,3931947.0,3,40.351,0.0524042669237382,59.649,2
66,2003,122,191,1751,102,271,695,607,21,179,62,268,84,271,457,1047,100.0,0.632543694,0.013273745,0.0,0.05538255,60.50014317,164260000000.0,2,16.03997357,3.49048968,2.006799936,45.684,0,78.1390243902439,3996521.0,3,40.075,0.0389102412229036,59.925,2
66,2004,130,199,1793,107,274,697,611,21,179,63,275,86,271,467,1064,100.0,0.576352558,0.041743193,0.0,0.050702494,59.90478029,193927000000.0,2,16.13615171,2.199628507,2.301399946,46.167,0,78.5390243902439,4070262.0,3,39.798,0.0579428257422568,60.202,2
66,2005,138,204,1764,111,274,709,611,22,183,67,259,88,266,478,1070,100.0,0.551012534,0.052916562,0.0,0.046961905,59.66621687,211704000000.0,2,16.02725863,2.429691984,2.880100012,48.156,0,78.9439024390244,4159914.0,3,39.523,0.0672051895128659,60.477,2
66,2006,144,210,1818,116,270,718,611,22,189,71,265,90,272,501,1089,100.0,0.518848353,0.312708545,0.0,0.044203398,60.038497,231984000000.0,2,16.23298945,3.931639895,3.18569994,47.604,0,79.2414634146342,4273591.0,3,39.262,0.312859650852292,60.738,2
66,2007,159,216,1872,120,262,709,613,23,193,73,270,91,272,517,1088,100.0,0.489685741,0.287464778,0.0,0.044359778,62.0414143,269819000000.0,2,16.87963669,4.897115644,3.534399986,47.665,0,79.6414634146341,4398942.0,3,39.06,0.288215360707706,60.94,2
66,2008,171,223,1912,125,261,733,617,24,198,77,273,94,279,533,1105,100.0,0.484573211,0.023927356,0.0,0.04745987,67.08516705,274820000000.0,2,18.80629039,4.060304951,4.139699936,47.366,0,80.0951219512195,4489544.0,3,38.859,0.0418175541624135,61.141,2
66,2009,186,230,1976,130,258,735,619,24,206,80,279,97,286,552,1129,100.0,0.565548902,0.030558341,0.0,0.050455338,67.35935155,235879000000.0,2,20.17400681,-4.478103392,5.224699974,42.18,0,80.190243902439,4535375.0,3,38.658,0.0489321973397998,61.342,2
66,2010,199,230,1924,131,254,731,634,25,214,83,278,98,277,556,1112,100.0,0.614428477,0.085229206,0.0,0.045885904,66.09180538,222071000000.0,2,18.79499009,-0.922095829,5.241000175,41.748,0,80.7439024390244,4560155.0,3,38.458,0.101898990825027,61.542,2
66,2011,217,236,1984,138,265,756,641,26,227,90,285,102,290,576,1158,100.0,0.551613561,0.078763074,0.0,0.046395169,64.60872723,237645000000.0,2,18.44224798,2.557188832,6.676499844,38.052,0,80.7463414634146,4580084.0,3,38.258,0.093888658996405,61.742,2
66,2012,229,237,2000,141,274,764,645,27,235,95,289,104,294,584,1171,100.0,0.609392272,0.03591238,0.0,0.043883682,63.19858339,224984000000.0,2,17.9304841,1.696208973,6.577000141,38.21,0,80.8463414634146,4599533.0,3,38.058,0.055036661183648,61.942,2
66,2013,245,247,2021,146,277,767,652,28,244,99,297,103,295,593,1183,100.0,0.559909224,0.01110767,0.0,0.038864504,62.0300565,238484000000.0,2,17.17414835,0.508714869,7.35160017,37.235,0,80.9487804878049,4623816.0,3,37.859,0.0342837040871957,62.141,2
66,2014,253,248,2030,146,278,765,663,28,252,103,304,103,302,601,1187,100.0,0.524450231,0.012141246,0.0,0.03213303,59.09662689,258910000000.0,2,16.3998439,0.182542317,8.439100266,36.785,0,81.3487804878049,4657740.0,3,37.66,0.0325069990638806,62.34,2
66,2015,258,253,2017,147,285,781,682,29,260,109,294,105,311,621,1217,100.0,0.557140277,0.002070032,0.0,0.026505157,45.3795698,291522000000.0,2,12.50086174,-0.289879079,9.091799736,38.545,0,81.4536585365854,4701957.0,3,37.462,0.0178027524809139,62.538,2
66,2016,253,256,2029,147,288,777,706,29,263,106,296,103,314,631,1241,100.0,0.552586202,0.063883579,0.0,0.021365049,46.36558227,299556000000.0,2,12.73450394,0.008306338,8.498800278,40.03,0,81.6536585365854,4755335.0,3,37.263,0.0705432580306482,62.737,2
66,2017,254,263,2070,150,295,785,730,30,270,106,300,102,322,651,1283,100.0,0.541178828,0.133866767,0.0,0.019456409,43.51918864,338503000000.0,2,12.21005823,0.340531561,9.942799568,38.91,0,82.1560975609756,4807388.0,3,37.053,0.123243765043343,62.947,2
66,2018,255,271,2128,153,303,797,761,30,279,108,306,102,331,675,1330,100.0,0.514496625,0.145776872,0.0,0.019456409,42.15871189,385967000000.0,2,11.99984842,0.488370168,10.74440002,38.803,0,82.2560975609756,4867316.0,3,36.83,0.13679910380022,63.17,2
67,2000,172,237,1638,181,516,1171,608,59,368,101,271,105,520,698,1678,100.0,0.899006328,0.000117179,0.0,0.144072813,77.01234862,132705000000.0,1,24.19819292,1.053575432,5.958300114,59.519,0,,,3,8.797,,,4
67,2001,180,234,1671,184,533,1166,605,59,364,103,278,107,518,734,1667,100.0,0.982184931,9.57e-05,0.0,0.143976398,79.67923412,131057000000.0,1,25.41124085,1.15350488,6.296500206,63.022,0,79.4073170731707,6439000.0,3,8.733,0.00103873691478287,91.267,4
67,2002,189,237,1724,187,545,1178,601,63,375,106,283,110,530,766,1673,100.0,1.030180784,0.00016175,0.0,0.143832089,81.89552725,121412000000.0,1,26.74968016,5.756578947,6.502999783,59.3,0,79.4512195121951,6570000.0,3,8.67,0.00113240454176337,91.33,4
67,2003,195,245,1767,194,552,1177,610,65,380,112,289,111,524,787,1674,100.0,1.075318308,6.69e-05,0.0,0.137829357,80.96672048,127330000000.0,1,25.93572688,0.725764645,6.524400234,62.415,0,79.6487804878049,6689700.0,3,8.607,0.000879870679017461,91.393,4
67,2004,203,251,1796,198,551,1158,614,66,384,113,295,109,525,799,1650,100.0,0.987020966,0.012523668,0.0,0.12950834,80.00492789,135728000000.0,1,24.59139788,-0.411734431,6.732699871,58.679,0,80.1463414634146,6809000.0,3,8.544,0.0237767518720953,91.456,4
67,2005,211,270,1814,208,555,1171,626,69,399,119,287,111,535,819,1676,100.0,0.935658709,0.030586237,0.0,0.122534454,79.46881936,142661000000.0,1,24.1737691,1.312661499,7.029799938,56.524,0,80.1512195121951,6930100.0,3,8.482,0.048615650138316,91.518,4
67,2006,220,278,1882,214,562,1172,630,71,399,123,291,114,543,853,1679,100.0,0.995848495,0.065349364,0.0,0.115739958,79.24446936,154158000000.0,1,23.86198162,2.060803918,6.857299805,62.149,0,80.5536585365854,7053700.0,3,8.42,0.0990571299327029,91.58,4
67,2007,229,292,1953,219,570,1191,639,72,416,130,294,119,558,881,1719,100.0,0.906400373,0.086440624,0.0,0.110598619,79.44773014,179068000000.0,1,22.94346838,0.459816074,6.715899944,62.8,0,80.5048780487805,7180100.0,3,8.35899999999999,0.130441434256034,91.641,4
67,2008,231,307,1982,222,560,1176,652,74,437,129,296,121,557,892,1699,100.0,0.8620787,0.212807682,0.0,0.112132364,80.32204706,216339000000.0,1,22.89437791,4.55721393,8.903100014,67.98,0,80.9512195121951,7308800.0,3,8.298,0.404043138463026,91.702,4
67,2009,238,313,2003,222,562,1174,653,74,453,134,293,124,567,907,1680,100.0,0.878491212,0.136627045,0.0,0.111263798,79.03074838,207499000000.0,1,22.81149335,3.340312143,8.46380043,63.861,0,81.4048780487805,7485600.0,3,8.23699999999999,0.316836248412146,91.763,4
67,2010,247,317,2084,228,571,1170,649,76,468,139,305,126,587,952,1692,100.0,0.85628821,0.069354171,0.0,0.107289142,79.21667492,234000000000.0,1,22.65939526,2.716640575,8.553700447,68.287,0,81.6024390243903,7623600.0,3,8.17400000000001,0.16949876763911,91.826,4
67,2011,256,313,2137,230,602,1203,644,77,470,147,310,132,601,995,1707,100.0,0.80011703,0.139841373,0.0,0.105478701,79.22007604,261014000000.0,1,22.52054717,3.478572709,9.080699921,68.595,0,81.6560975609756,7765800.0,3,8.108,0.307581503918772,91.892,4
67,2012,266,316,2177,236,617,1193,637,76,474,150,324,134,614,1031,1709,100.0,0.936230833,0.140224231,0.0,0.106681287,78.69458034,257173000000.0,1,22.78037449,1.689481892,2.884799957,74.785,0,81.7048780487805,7910500.0,3,8.04000000000001,0.296059986093257,91.96,4
67,2013,271,315,2215,237,631,1216,631,77,476,157,328,138,620,1065,1719,100.0,0.744189193,0.197603731,0.0,0.102908197,78.05367455,292693000000.0,1,22.74043359,1.576211979,3.266000032,64.975,0,82.0560975609756,8059500.0,3,7.96899999999999,0.329848100538184,92.031,4
67,2014,280,319,2241,238,648,1221,649,77,485,161,334,141,625,1090,1709,100.0,0.686653152,0.1911773,0.0,0.096049643,77.71346703,310048000000.0,1,22.62935416,0.486495554,3.700299978,62.279,0,82.1536585365854,8215700.0,3,7.896,0.303025415110405,92.104,4
67,2015,291,325,2316,243,668,1240,665,79,501,165,338,143,639,1136,1751,100.0,0.773601535,0.161386255,0.0,0.094558149,76.7864391,300122000000.0,1,22.40978165,-0.634390651,3.738500118,64.95,0,82.0512195121951,8380100.0,3,7.821,0.246481302217548,92.179,4
67,2016,296,328,2316,247,682,1263,678,80,508,168,349,145,652,1156,1772,100.0,0.741330625,0.119668026,0.0,0.09158143,77.16519911,318617000000.0,1,22.34011259,-0.546034946,3.977900028,63.907,0,82.4073170731707,8546000.0,3,7.744,0.163437956520024,92.256,4
67,2017,304,337,2361,254,694,1287,706,81,520,169,354,146,664,1182,1839,100.0,0.694715242,0.071854353,0.0,0.087675296,77.28640701,352668000000.0,1,22.566452,0.244953121,3.849900007,62.467,0,82.5512195121951,8713300.0,3,7.664,0.150501061091123,92.336,4
67,2018,315,350,2449,264,715,1328,735,84,539,176,365,149,687,1234,1933,100.0,0.688947078,0.103094853,0.0,0.087675296,77.63912468,370456000000.0,1,22.86425227,0.817323896,3.715399981,62.213,0,82.8024390243903,8882800.0,3,7.58199999999999,0.186586814868376,92.418,4
68,2000,6846,3660,35284,1580,5890,13388,9098,665,7148,945,3695,1050,5646,10294,20707,100.0,0.748318046,0.067529528,0.0,0.096274362,78.28554983,1143830000000.0,2,17.73602191,2.537685321,5.118899822,468.442,0,,,3,32.778,,,2
68,2001,6678,3749,35515,1618,6006,13425,9301,665,7226,1007,3743,1099,5647,10596,21057,100.0,0.764783488,0.076030753,0.0,0.091422925,77.89342345,1167010000000.0,2,18.39983351,2.785165427,5.381800175,468.643,0,80.1268292682927,56974100.0,3,32.718,0.106121427106652,67.282,2
68,2002,6485,3829,35648,1647,6105,13436,9444,666,7282,1108,3805,1165,5631,10872,21450,100.0,0.743224267,0.069376501,0.0,0.089421691,77.67175614,1270710000000.0,2,18.54599885,2.465323192,5.596199989,476.251,0,80.2292682926829,57059007.0,3,32.618,0.0941241213823037,67.382,2
68,2003,6132,3970,36202,1684,6193,13468,9556,672,7365,1315,3890,1291,5667,11275,22018,100.0,0.649702238,0.064076854,0.0,0.086894765,78.36508416,1574150000000.0,2,18.97542771,2.672555528,6.240200043,494.183,0,79.9829268292683,57313203.0,3,32.499,0.0854819081922837,67.501,2
68,2004,5959,4018,35575,1696,6131,13104,9570,664,7290,1397,3923,1332,5524,11291,21716,100.0,0.607006757,0.060845697,0.0,0.080451316,78.14823052,1803230000000.0,2,19.15935824,2.206736614,5.935400009,499.619,0,80.7804878048781,57685327.0,3,32.38,0.079785649860175,67.62,2
68,2005,5803,4101,35577,1720,6208,13143,9662,662,7298,1488,3890,1377,5484,11490,21976,100.0,0.620843785,0.082579312,0.0,0.075161003,78.92945487,1857520000000.0,2,19.61449358,1.985292985,6.702300072,500.006,0,80.7829268292683,57969484.0,3,32.262,0.105920546061352,67.738,2
68,2006,5779,4183,35674,1756,6291,13194,9812,663,7368,1551,3955,1413,5486,11746,22133,100.0,0.615006225,0.101809957,0.0,0.0722807,78.86358666,1947920000000.0,2,19.48377483,2.09084391,7.512300014,495.124,0,81.2829268292683,58143979.0,3,32.144,0.129016359117242,67.856,2
68,2007,5794,4262,35940,1799,6429,13416,9961,669,7476,1626,4031,1456,5548,12033,22472,100.0,0.56264325,0.09496684,0.0,0.069780321,78.09333161,2210290000000.0,2,19.02764596,1.829741122,8.731599808,487.693,0,81.4341463414634,58438310.0,3,32.026,0.122512208969868,67.974,2
68,2008,5939,4362,36401,1838,6560,13607,10039,677,7603,1690,4101,1491,5623,12309,22827,100.0,0.528208527,0.115238636,0.0,0.070315752,78.98881199,2398860000000.0,2,19.55993878,3.347832584,10.82320023,476.23,0,81.4853658536585,58826731.0,3,31.908,0.14757519396835,68.092,2
68,2009,6140,4443,36723,1892,6662,13747,10077,688,7694,1743,4159,1525,5681,12555,23040,100.0,0.524904968,0.068511929,0.0,0.071648759,81.11168898,2191240000000.0,2,20.6786356,0.774768131,12.53929996,422.624,0,81.6365853658537,59095365.0,3,31.791,0.0951202087774976,68.209,2
68,2010,6398,4502,36533,1925,6692,13694,10168,679,7779,1751,4110,1541,5656,12679,22920,100.0,0.571353937,0.086152876,0.0,0.068489422,81.2782873,2134020000000.0,2,20.55298417,1.525516021,12.79349995,433.688,0,82.0365853658537,59277417.0,3,31.673,0.120885025783898,68.327,2
68,2011,6630,4556,36828,1964,6800,13849,10213,682,7886,1789,4121,1569,5709,12953,23141,100.0,0.543031341,0.12704137,0.0,0.067070092,80.93250074,2291990000000.0,2,19.8160334,2.780632729,11.90400028,422.039,0,82.1878048780488,59379449.0,3,31.556,0.167117955310403,68.444,2
68,2012,6829,4626,37011,2008,6901,13974,10214,688,7997,1813,4169,1588,5756,13194,23299,100.0,0.589076998,0.139285864,0.0,0.069061021,81.1067223,2087080000000.0,2,19.80806333,3.041363332,14.39070034,401.555,0,82.2390243902439,59539717.0,3,31.316,0.18234258777582,68.684,2
